,22500,,,,,,,,,"Продается 3-х комнатная квартира , ЮЗР.",https://www.olx.ua/obyavlenie/prodaetsya-3-h-komnatnaya-kvartira-yuzr-IDpOBtS.html,"Продается 3-х комнатная квартира на 1-м этаже 9-ти этажного панельного дома по ул.Гайдара Квартира в хорошем жилом состоянии, установлены стеклопакеты, потянуты потолки, на балконе – стеклопакет. Уста"
,15500,,,,,,,,,"2 к.кв за 15500$ со всеми затратами и оформл.,Ватутина - Петровского",https://www.olx.ua/obyavlenie/2-k-kv-za-15500-so-vsemi-zatratami-i-oforml-vatutina-petrovskogo-IDtE2wU.html,"Продажа 2 ком.кв в районе молокозавода, р-н маг. ""Абсолют"", Ватутина.
Квартира в жилом скромном состоянии, 2 разд., комнаты, с/узел раздельный, кладовка, балкон.
Тихий двор, чистый подъезд.
Цена 15"
,30000,,,,,,,,,2-х ком.кв ЮЗР( р-н Самолёта),https://www.olx.ua/obyavlenie/2-h-kom-kv-yuzr-r-n-samoleta-IDsuNv6.html,"Квартира в хорошем жилом состоянии. С/у раздельный облицован современной плиткой, новая сантехника,встроенная кухня ( рабочая часть и пол -плитка) металопластиковые окна,балкон застеклен."
,25000,,,,,,,,,2-х ком кв. Р-н 3 гор.брльницы,https://www.olx.ua/obyavlenie/2-h-kom-kv-r-n-3-gor-brlnitsy-IDr6oao.html,"Квартира в хорошем жилом состоянии. 2 раздельные комнаты.Сан узел раздельный облицован современной плиткой. Встроенная кухня, окна металопластиковые, деревянная столярка, есть балкон, на балконе погре"
,19900,,,,,,,,,4-х ком.кв Пацаева,https://www.olx.ua/obyavlenie/4-h-kom-kv-patsaeva-IDskzBu.html,"4-х ком. Кв. Пацаева.  3 комнаты раздельные, одна проходная 1/5/к,без балкона, угловая, скромное жилое, без ремонта , чешка, с/у раздельный 19900 $, торг."
,95000,,,,,,,,,4-х ком.кв. В центре ( Транзит),https://www.olx.ua/obyavlenie/4-h-kom-kv-v-tsentre-tranzit-IDq9AxV.html,"Квартира с ремонтом, все комнаты раздельные, большая кухня-столовая, есть балкон и эркеры. Автономное отопление, видеонаблюдение, сигнализация. Встроенная мебель и бытовая техника, также в квартире ус"
,38900,,,,,,,,,Продается видовая 3-ох комнатная квартира на Мытнице с ремонтом,https://www.olx.ua/obyavlenie/prodaetsya-vidovaya-3-oh-komnatnaya-kvartira-na-mytnitse-s-remontom-IDsTIU2.html,"К вашему вниманию представлена отличная  3-х комнатная квартира на Мытнице по улице Героев Днепра с красивым видом на Днепр
Квартира  с раздельными комнатами,интересная планировка,сделан хороший ремо"
,13500,,,,,,,,,Продаж 1-кімн. ПЗР вул Тараскова 13500$,https://www.olx.ua/obyavlenie/prodazh-1-kmn-pzr-vul-taraskova-13500-IDtE00Q.html,""" Гостінка"", звичайний жилий стан, с/в сумісний, частково заміна сантехніки, великий рівний балкон засклено,  тепла. Можливий розрахунок в грн. АН НОВИЙ ДІМ."
,20450,,,,,,,,,"Срочно!Продам 2 комн.кв на ЮЗР по улице Ярославской,8/9/К",https://www.olx.ua/obyavlenie/srochno-prodam-2-komn-kv-na-yuzr-po-ulitse-yaroslavskoy-8-9-k-IDskZmQ.html,"Срочно.Продам 2 комнатную квартиру на ЮЗР по улице Ярославской в кирпичном доме.
Квартира в жилом состоянии,две раздельные комнаты,встроенная кухня,сан узел в плитке,замена сан.техники,большая лоджия"
,49000,,,,,,,,,Красивая квартира в новом доме.,https://www.olx.ua/obyavlenie/krasivaya-kvartira-v-novom-dome-IDtDZAg.html,"Красивая квартира в новом доме по адресу : ул. Пушкина 31/2.
В квартире сделан современный ремонт, останется встроенная мебель.
Свободная продажа."
,16000,,,,,,,,,"Цена снижена.Продам 2 комн.кв в р-не Д по ул.Ватутина,3/5/П",https://www.olx.ua/obyavlenie/tsena-snizhena-prodam-2-komn-kv-v-r-ne-d-po-ul-vatutina-3-5-p-IDsZNWG.html,"К вашему вниманию представлена 2 комнатная квартира в  р-не Д по ул. Ватутина,квартира находится на третьем этаже пятиэтажного дома, жилое состояние, не угловая,с раздельными комнатами,с/у раздельный,"
,16990,,,,,,,,,Чудесная квартира для молодой семьи!,https://www.olx.ua/obyavlenie/chudesnaya-kvartira-dlya-molodoy-semi-IDt3sci.html,"Хотите купить 2-комнатную квартиру в Черкассах?  Давно ищете подходящие варианты? Устали жить с родителями или платить за чужую квартиру? Есть отличное предложение для Вас!
Предлагаем Вашему вниманию"
,28500,,,,,,,,,2-х комнатная квартира р-н Самолета,https://www.olx.ua/obyavlenie/2-h-komnatnaya-kvartira-r-n-samoleta-IDpOEPi.html,"Предлагается к продаже 2-х комнатная квартира на 6-м этаже 9-ти этажного панельного дома с ремонтом
Общая площадь 57 м""
жилая площадь 32 м""
кухня площадь 10 м""
Квартира очень теплая,выполнен качес"
,80000,,,,,,,,,Большая двухуровневая квартира на бул. Шевченко,https://www.olx.ua/obyavlenie/bolshaya-dvuhurovnevaya-kvartira-na-bul-shevchenko-IDtDYz0.html,"Нестандартная красивая квартира с прекрасным видом на город и Днепр.
Свободна.
Выслушаем любые предложения по стоимости квартиры."
,38500,,,,,,,,,"Продам 3к.кв.в Р-не Седова, с ремонтом, чешский проект",https://www.olx.ua/obyavlenie/prodam-3k-kv-v-r-ne-sedova-s-remontom-cheshskiy-proekt-IDni4O6.html,"Продаётся 3к.кв. Б-р Шевченка - ул. Седова, 4/9/к, 69м2, после ремонта никто не жил, панорамный балкон, не закончен с/у( по отдельной договоренности в нем закончат ремонт). Есть возможность поставить "
,18500,,,,,,,,,Мини-двухкомнатная квартира!,https://www.olx.ua/obyavlenie/mini-dvuhkomnatnaya-kvartira-IDskvP6.html,"Продаю 1-комнатную квартиру с новым капитальным ремонтом и перепланировкой от дизайнера.   Квартира полностью готова к заселению, но без мебели. Квартира находится на 8-м этаже в кирпичном 9-ти этажно"
,26000,,,,,,,,,2-комнатная квартира на Мытнице - в р-не «Гранд-Маркета»!,https://www.olx.ua/obyavlenie/2-komnatnaya-kvartira-na-mytnitse-v-r-ne-grand-marketa-IDtpBIE.html,"Уютная  квартира  на   2-м этаже  10-этажного  панельного  дома    в   популярном, удобном для  проживания  микрорайоне со сформированной развитой инфраструктурой (все необходимое для комфортной жизни"
,19500,,,,,,,,,"Продам 2к.кв. ТЦ Днепроплаза, обычное жилое состояние",https://www.olx.ua/obyavlenie/prodam-2k-kv-tts-dneproplaza-obychnoe-zhiloe-sostoyanie-IDsMG2C.html,"Продам 2к.кв. ТЦ Днепроплаза, ул. Г. Сталинграда, 1/4/К, 45 м2, обычное жилое состояние, раздельные комнаты, газовая колонка, 19500у.е.,торг."
,22000,,,,,,,,,Продам однокомнатную квартиру,https://www.olx.ua/obyavlenie/prodam-odnokomnatnuyu-kvartiru-IDop8Ng.html,Квартира в хорошем состоянии мытница Смирнова  6
1,,,31,17 м2,6 м2,Панельный,4,Вторичный рынок,Частного лица,Архив,https://www.olx.ua/obyavlenie/1-komn-kvartira-v-rayone-sedova-uyutnaya-srochno-IDt3VfU.html,"Продаем 1 комн. квартиру в районе Седова.
В квартире установлены пластиковые окна. 
Сделан хороший ремонт в ванной. 
В коридоре шкаф-купе. 
Заменена проводка. 
Новые все межкомнатные двери. 
Мет"
,23900,,,,,,,,,Терміново 3-кімнатна квартира,https://www.olx.ua/obyavlenie/termnovo-3-kmnatna-kvartira-IDt4ZFV.html,"ТЕРМІНОВО продається 3-ком квартира, вул. Хоменка, на 9-му поверсі 10-поверхового будинку, квартира простора та світла,  68кв.м., має 3 окремі кімнати, кухню 8,2кв, робоча зона в плитці,   в с/в замін"
,16900,,,,,,,,,СРОЧНО 1-ком квартира,https://www.olx.ua/obyavlenie/srochno-1-kom-kvartira-IDsTW7e.html,"Продается 1-ком квартира,р-н Седова, 1-й этаж 9-ти этажного дома, есть балкон, застеклен, просторная кухня, 
аккуратное жилое состояние, устновлены современные батареи, поменяны коммуникации в с/у и "
,68000,,,,,,,,,"3 кімн. вул. Шевченко, автономне опалення, ""Depot""",https://www.olx.ua/obyavlenie/3-kmn-vul-shevchenko-avtonomne-opalennya-depot-IDp4a2u.html,"Продається 3 кімнатна квартира (переплановано з 4-кімнатної квартири) по  вулиці Шевченко,428, район ""Depot"". Цегляний будинок. Квартира з якісним ремонтом. АВТОНОМНЕ ОПАЛЕННЯ. Мебльована. Відеоспосте"
,14500,,,,,,,,,"Хорошая квартира, доступная цена!",https://www.olx.ua/obyavlenie/horoshaya-kvartira-dostupnaya-tsena-IDtDUPe.html,"Квартира в хорошем жилом состоянии, стеклопакеты, замена труб и сантехники, встроенная кухня, рабочая часть в плитке, есть место для достройки большой лоджии, не угловая, в районе магазина Маяк на Мыт"
,26700,,,,,,,,,Двухкомнатная квартира на бул. Шевченко,https://www.olx.ua/obyavlenie/dvuhkomnatnaya-kvartira-na-bul-shevchenko-IDtDUPy.html,"Уютная квартира в центре города с прекрасным видом на город и Днепр.
Состояние квартиры позволяет поселится в ней сразу же после приобретения."
,18500,,,,,,,,,"СРОЧНО! 2-х к. кв, р-н (Сосновки) 1-й горбольницы!",https://www.olx.ua/obyavlenie/srochno-2-h-k-kv-r-n-sosnovki-1-y-gorbolnitsy-IDohorK.html,"2-х комнатная квартира в Сосновке! Цена снижена!
- Хотя  квартира на первом этаже - есть большая застекленная лоджия, окна выходятна на разные стороны - во двор и  в полисадник! 
- В квартире нет ре"
