2,,,51,29 м2,8 м2,Кирпичный,7,9,Бизнес,Вторичный рынок,"2ком. ул. Смелянская, р-н к/т ""Романтик"", 7/9/К","Вашему вниманию предлагается к продаже 2-комнатная квартира по ул. Смелянская возле маг. ""Малина"", р-н бывшего кинотеатра ""Романтик"" на 7-м этаже 9-этажного кирпичного дома. Квартира в жилом состоянии",https://www.olx.ua/obyavlenie/2kom-ul-smelyanskaya-r-n-k-t-romantik-7-9-k-IDtzEVK.html
3,33000,,73,47 м2,17 м2,Панельный,1,5,Частного лица,Вторичный рынок,Продаю 3 -х комн квартиру в г.Черкассы,"Одно из достоинств квартиры- удачное месторасположение на пересечении улиц  Шевченко-Риздвяная: 3  мин пешком - торгово-развлекательный  комплекс  ""Депо"", много  магазинов, рынок,  аптеки, школы, сади",https://www.olx.ua/obyavlenie/prodayu-3-h-komn-kvartiru-v-g-cherkassy-IDg7YDe.html
3,28000,,70,40 м2,11 м2,Кирпичный,8,10,Бизнес,Вторичный рынок,"Кирпичный дом, недалеко от центра+гараж","Хотите жить в тихом и спокойном месте недалеко от центра? Тогда эта квартира для Вас! Кирпичный дом, новой постройки, большая кухня - обложена плиткой, с/у совместный - плитка, 2 балкона и 1 лоджия, у",https://www.olx.ua/obyavlenie/kirpichnyy-dom-nedaleko-ot-tsentra-garazh-IDqirhY.html
2,16500,,43,26 м2,6 м2,Кирпичный,3,4,Бизнес,Вторичный рынок,^Срочно 2-ох.комн. цена 16500у.е. кирпич,"Срочно Продам 2-х. комнатную квартиру в кирпичном доме с развитой инфраструктурой,  наличие балкона, окна во двор, не угловая, рядом школа, садик, магазины. Звоните слушаем предложения по цене.",https://www.olx.ua/obyavlenie/srochno-2-oh-komn-tsena-16500u-e-kirpich-IDtzErG.html
1,14500,,31,17 м2,6 м2,Кирпичный,4,5,Бизнес,Вторичный рынок,"Продам 1-комн. на Громова, в кирпиче","1-комнатная квартира по ул. Громова. 
Выполнен косметический ремонт, установлены стеклопакеты, трубы поменяны. На полу паркет. Потолки потянуты. Балкон застеклён.",https://www.olx.ua/obyavlenie/prodam-1-komn-na-gromova-v-kirpiche-IDt0FbM.html
3,20500,,63,45 м2,6 м2,Панельный,4,5,Бизнес,Вторичный рынок,Шикарная 3 к кв на Энгельса за 20500,"Прекрасная квартира с раздельными комнатами,два балкона,потолки и стены потянуты,два балкона,счетчики стоят,сан.узел раздельный,стеклопакеты. Рядом школа,тихий двор,дом осбб,услуги АН 500у.е",https://www.olx.ua/obyavlenie/shikarnaya-3-k-kv-na-engelsa-za-20500-IDtzssK.html
2,27000,,51,29 м2,8 м2,Панельный,6,9,Бизнес,Вторичный рынок,Продаж 2-кімн. Центр вул. Гоголя- Митницька ( Піонерська)-27 000$,"Гарний жилий стан, с/в розділений, балкон засклено. АН НОВИЙ ДІМ.",https://www.olx.ua/obyavlenie/prodazh-2-kmn-tsentr-vul-gogolya-mitnitska-ponerska-27-000-IDtzAZS.html
1,,,34,17 м2,9 м2,Панельный,1,9,Частного лица,Вторичный рынок,Квартира,"1 комнатная квартира, ЮГЗ район, ул. Героев Майдана (Гайдара),
1/9/п, с балконом, после ремонта, торг уместен.",https://www.olx.ua/obyavlenie/kvartira-IDtzzde.html
3,15800,,67,50 м2,6 м2,Кирпичный,1,9,Частного лица,Вторичный рынок,Продам трешку за 15800$,"Цена занижена!!!!Предлагается к продаже трёх комнатная квартира с возможностью переделать ""под себя"" по ул.Пацаева,26. Расположена на 1-м этаже 9-и этажного кирпичного дома. Сделан косметремонт. Есть ",https://www.olx.ua/obyavlenie/prodam-treshku-za-15800-IDpKMqE.html
1,22400,,35,17 м2,9 м2,Панельный,1,9,Бизнес,Вторичный рынок,Отличная 1 к. кв. р-н ДнепроПлаза.,"Срочная продажа 1 к. кв. на Мытнице, р-н ДнепроПлаза.

Квартиpa после ремонта, стяжка стен и потолков.
Уcтановлены стеклonакеты, 
с/у разд. в современной плитке, ванная комната так же. Кухня меблир",https://www.olx.ua/obyavlenie/otlichnaya-1-k-kv-r-n-dneproplaza-IDq8g5e.html
2,,,40,24 м2,6 м2,Кирпичный,4,5,Бизнес,Вторичный рынок,Продается 2 комнатная квартира.,"Термінова продажа 2х кімнатної квартири вул. Подолінського. 4/5/Ц., 40/26/6 м2. Світла, тепла квартира має гарне місце розташування. Балкон застеклений, нова газова колонка, ліч. на газ і воду. Будино",https://www.olx.ua/obyavlenie/prodaetsya-2-komnatnaya-kvartira-IDtzxgq.html
3,,,82,45 м2,9 м2,Кирпичный,11,12,Бизнес,Вторичный рынок,3 х комн Шевченко 352,Продам 3 х ком квартиру в кирпичном элитном доме по адресу Шевченко 352. расположенна на 11 м этаже 12 этажного  кирпичного дома.выполнен косметический ремонт.комнаты раздельные и  светлые.из окон отк,https://www.olx.ua/obyavlenie/3-h-komn-shevchenko-352-IDsZmbc.html
1,22800,,36,17 м2,5 м2,Панельный,5,16,Бизнес,Вторичный рынок,Продам 1 - кімнатну квартиру в центрі,"Продам чудову та затишну 1-кімнатну квартиру в центрі міста.
Квартира знаходиться в якісному німецькому будинку 1979 року побудови. Квартира має хороший жилий стан, нові якісні склопакети, с/в спільн",https://www.olx.ua/obyavlenie/prodam-1-kmnatnu-kvartiru-v-tsentr-IDtzx1e.html
3,39000,,80,42 м2,10 м2,Монолитный,10,10,Бизнес,Вторичный рынок,Продам класнючую трешку на Мытнице с шикарным видом на Днепр!,"Предлагаю Вашему Вниманию классную трехкомнатную квартиру по ул. Героев Днепра 15. Дом 2000х годов. Новый дом который уже дал усадку, усушку и утряску))))  Квартира в отличном состоянии,  не стандартн",https://www.olx.ua/obyavlenie/prodam-klasnyuchuyu-treshku-na-mytnitse-s-shikarnym-vidom-na-dnepr-IDtc9uo.html
1,10900,,30,17 м2,6 м2,Кирпичный,9,9,Бизнес,Вторичный рынок,Продам по хорошій ціні 1 кімнатну кв р-н 700-річчя,"Продам по хорошій ціні 1 кімнатну кв в р-н 700-річчя.
9/9/К. Площа: 30/17/6м.кв. Квартира не кутова. Скромний жилий стан. Балкон не засклений. Є тех.поверх. Ціна 10900 у.е.",https://www.olx.ua/obyavlenie/prodam-po-horoshy-tsn-1-kmnatnu-kv-r-n-700-rchchya-IDtzvav.html
2,,,48,27 м2,8 м2,Кирпичный,6,9,Бизнес,Вторичный рынок,"2-комн.кв., 700, кирпич","Продается 2-комн.кв., 700, 6/9/К, 48/27/8, комнаты раздельный, большой просторный балкон, выполнен косметический ремонт. Рядом база Бакалея, де.сад, школа. Хорошая транспортная развязка.",https://www.olx.ua/obyavlenie/2-komn-kv-700-kirpich-IDtzwmO.html
3,31000,,65,42 м2,10 м2,Кирпичный,7,9,Бизнес,Вторичный рынок,"3 комнатная квартира, ул. Шевченка - Ленина. снижена цена!","Продается 3-х комнатная квартира, бул. Шевченка - Ленина, 7/9/К, Жилое состояние, 2 балкона застекленных, шикарное местоположение. Срочно!! Окна выходят не на ул. Шевченко, дом во дворах. Идеальный ва",https://www.olx.ua/obyavlenie/3-komnatnaya-kvartira-ul-shevchenka-lenina-snizhena-tsena-IDsUOJQ.html
1,22300,,35,17 м2,9 м2,Панельный,3,9,Бизнес,Вторичный рынок,1-комнатная на Г. Сталинграда с кап. ремонтом,"Новый объект!!! Припортовая. 3/9/П. 35/17/9. 
Капитальный ремонт. Стеклопакеты, новая проводка, трубы (счётчики), стяжка, полы ламинат и плитка, кухня раб.часть плитка, 
с/у разд. плитка, ванная пли",https://www.olx.ua/obyavlenie/1-komnatnaya-na-g-stalingrada-s-kap-remontom-IDqMzCa.html
3,34900,,68,38 м2,8 м2,Панельный,9,9,Бизнес,Вторичный рынок,3 кімнатна квартира на Митниці,"Продам  3-х кімнатну квартиру, Митниця, вул. Героїв Дніпра, р-н гімназії №31, 9\9П. 68/38/7.5. Добрий жилий стан - сучасні кухонні меблі, кахлі, труби нові, с/в з ремонтом, склопакети, двері вхідні ме",https://www.olx.ua/obyavlenie/3-kmnatna-kvartira-na-mitnits-IDtzpQS.html
3,25000,,75,52 м2,9 м2,Панельный,5,9,Бизнес,Вторичный рынок,Терміново! Продається 3-х кімн.квартира 75 м2,"Продається 3-х кімнатна квартира. Великі просторі кімнати. Підлога ламінат.  Стяжка стін та потолків. Є лічильники.  Жилий стан. Тихий, затишний двір.  Тепла. Світла. Прямий продаж. Торг.",https://www.olx.ua/obyavlenie/termnovo-prodatsya-3-h-kmn-kvartira-75-m2-IDtodav.html
1,12700,,30,16 м2,7 м2,Панельный,4,5,Бизнес,Вторичный рынок,*Продам 1 комн. кв. Цена 12700$,"Продам 1 комн. кв. в жилом состоянии ул.Пастеровская. В квартире жилое состояние, большая кухня, балкон застеуклен. Цена 12700уе и слушаем встречные предложения по цене!!!",https://www.olx.ua/obyavlenie/prodam-1-komn-kv-tsena-12700-IDtzpZ8.html
3,25000,,68,45 м2,8 м2,Кирпичный,2,5,Бизнес,Вторичный рынок,"Продажа, 3-х ком. кв. р-н Зеленой","Предлагается 3-х ком. кв. пер. Коцюбинского, р-н Зеленой, состояние квартиры обычное жилое, комнаты изолированные, две лоджии застеклены, газовая колонка, замена труб, стеклопакеты, санузел раздельный",https://www.olx.ua/obyavlenie/prodazha-3-h-kom-kv-r-n-zelenoy-IDtzoAY.html
2,29900,,46,27 м2,8 м2,Кирпичный,2,9,Бизнес,Вторичный рынок,"2 к.кв. по бул. Шевченка, 320","Ищите уютную квартиру? Тогда Вам к нам!!! 
 Предлагается к Вашему  вниманию  2 к.кв. в центральной части города по бул. Шевченка, 320. Квартира расположена на 2 этаже 9 этажного дома, окна выходят в ",https://www.olx.ua/obyavlenie/2-k-kv-po-bul-shevchenka-320-IDqTR3m.html
3,37900,,67,38 м2,2,10,,,Бизнес,Вторичный рынок,СРОЧНО продажа квартиры на Казбете,"Продается 3-ком квартира, по ул. Пушкина, 2-й этаж 10-ти этажного дома, общая площадь -  67кв.м., 3 отдельные комнаты, хороший свежий ремонт из качественных материалов, 2 балкона застекленные, остаетс",https://www.olx.ua/obyavlenie/srochno-prodazha-kvartiry-na-kazbete-IDsTVgi.html
3,,,105,58 м2,14 м2,Монолитный,4,17,Частного лица,Вторичный рынок,3-х комнатнаная квартира в центре г.Черкассы на 4-м этаже нового дома,"3-х комнатная квартира  в г. Черкассы, центр-на круче Днепра,  по ул. Смелянской 2/1,105/58м2, 4/17, М/К, напротив гостинницы ""Дніпро"", вид на р.Днепр. Спальни 19,24м2 и 15,67 м2, зал 23м2, кухня 14,2",https://www.olx.ua/obyavlenie/3-h-komnatnanaya-kvartira-v-tsentre-g-cherkassy-na-4-m-etazhe-novogo-doma-IDomK5C.html
2,23900,,58,32 м2,6 м2,Панельный,1,5,Бизнес,Вторичный рынок,"Продажа 2-комн. кв., Мытница, ул. Калинина, 1/5/П","Продается 2-х комнатная квартира, Мытница, улица Калинина, р-н ТРЦ ""Днепро Плаза"". Квартира расположена на 1 этаже 5 этажного панельного дома, комнаты раздельные. Сделан капитальный ремонт, установлен",https://www.olx.ua/obyavlenie/prodazha-2-komn-kv-mytnitsa-ul-kalinina-1-5-p-IDsZzEG.html
1,14200,,31,Кирпичный,4,5,,,Частного лица,Вторичный рынок,"1-комнатная, Громова 101.","Кирпичный дом, стеклопакеты, cчетчики, квартира не угловая, рядом садик, магазин, остановка.",https://www.olx.ua/obyavlenie/1-komnatnaya-gromova-101-IDsEd2A.html
2,16000,,45,27 м2,5 м2,Кирпичный,1,5,Частного лица,Вторичный рынок,"2-х ком. квартира в районе ,,Д,,",АГЕНСТВАМ убедительная просьба не беспокоить! Продаю 2-х комнатную квартиру в спальном районе Черкасс без ремонта по ул.Чигиринская.  Состояние жилое. Пристроен и узаконен балкон с погребом. Есть подв,https://www.olx.ua/obyavlenie/2-h-kom-kvartira-v-rayone-d-IDtxrso.html
3,33000,,66,38 м2,8 м2,Панельный,10,10,Бизнес,Вторичный рынок,Продается 3к.кв. с кап.ремонтом Мытница,"Предлагается отличная трехкомнатная квартира в комфортном районе Мытницы. В квартире выполнен качественный капитальный ремонт: замена проводки, труб, окон, дверей, сантехники, стяжка стен, потолков, п",https://www.olx.ua/obyavlenie/prodaetsya-3k-kv-s-kap-remontom-mytnitsa-IDrwQEO.html
1,,,34,17 м2,9 м2,Панельный,9,9,Бизнес,Вторичный рынок,Продажа 1 - к квартиры в ЮЗР,"Квартира после косметического ремонта. Очень теплая, не угловая, Утеплена снаружи. Установлены качественные стеклопакеты.  Комната светлая и уютная с выходом на балкон, который утеплен и застеклен. Ку",https://www.olx.ua/obyavlenie/prodazha-1-k-kvartiry-v-yuzr-IDrrI5s.html
2,,,5,10,15,30,50,75,0,0,Вторичный рынок Черкассы,,https://www.olx.ua/nedvizhimost/prodazha-kvartir/vtorichnyy-rynok/cherkassy/
2,,,5,10,15,30,50,75,0,0,Вторичный рынок Черкассы,,https://www.olx.ua/nedvizhimost/prodazha-kvartir/vtorichnyy-rynok/cherkassy/
3,26999,,68,42 м2,7 м2,Панельный,9,9,Частного лица,Вторичный рынок,3-х комнатная на Пацаева,все вопросы по телефону.,https://www.olx.ua/obyavlenie/3-h-komnatnaya-na-patsaeva-IDoEEyM.html
2,23700,,47,28 м2,8 м2,Кирпичный,9,9,Бизнес,Вторичный рынок,"2-комн. с ремонтом пл.700-летия, кирпич","2-комнатная с отличным ремонтом. Комнаты раздельные, потолки потянуты, везде установлены стеклопакеты, новая столярка.
Санузел совместный, обложен плиткой, все трубы новые, сантехника тоже новая.
Кв",https://www.olx.ua/obyavlenie/2-komn-s-remontom-pl-700-letiya-kirpich-IDsZADa.html
3,32500,,65,42 м2,8 м2,Панельный,8,9,Бизнес,Вторичный рынок,"Продаж 3-х кімн.р-н кінотеатру ""МИР""","Гарний жилий стан, заміна всих комунікацій, 2 балкони засклено, вікна в двір. АН НОВИЙ ДІМ.",https://www.olx.ua/obyavlenie/prodazh-3-h-kmn-r-n-knoteatru-mir-IDtyUSv.html
1,15500,,36,19 м2,7 м2,Кирпичный,3,9,Бизнес,Вторичный рынок,Однушка в кирпичном доме с нишей,"Ищете однокомнатную в кирпичном доме? Тогда к Вашему вниманию предлагается однушка в тихом районе, удобная транспортная развязка, квартирка в хорошем жилом состоянии, металопластиковые окна, с/у части",https://www.olx.ua/obyavlenie/odnushka-v-kirpichnom-dome-s-nishey-IDsZG3V.html
3,,,69,45 м2,10 м2,Кирпичный,8,9,Бизнес,Вторичный рынок,"Шикарная видовая квартира в ЦЕНТРЕ , цена 44999у.о.","Отличное место для комфортной жизни в центре Черкасс. Вся необходимая инфраструктура в пешей доступности, место для отдыха, паркинг, детские и игровые площадки, супермаркеты, рядом возле дома детские ",https://www.olx.ua/obyavlenie/shikarnaya-vidovaya-kvartira-v-tsentre-tsena-44999u-o-IDrtaCo.html
3,31000,,62,45 м2,6 м2,Панельный,4,5,Частного лица,Вторичный рынок,3-х комнатная квартира,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ",https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html
2,18900,,43,29 м2,7 м2,5,5,,Частного лица,Вторичный рынок,"Квартира от владельца, двухкомнатная","Продается 2-х комнатная квартира от хозяина за 19000 у.е.  5-й этаж, 5-и этажного дома, «Французский» дом (между «Машбудом» и «Седова»), окна выходят на центральную улицу города, перед окнами много зе",https://www.olx.ua/obyavlenie/kvartira-ot-vladeltsa-dvuhkomnatnaya-IDt4i14.html
2,27900,,50,27 м2,7 м2,Кирпичный,1,9,Бизнес,Вторичный рынок,2-кімнатна квартира у самому центрі,"Продається 2х кімнатна акуратна квартирка в цетральній частині міста. 1 поверх/9ти поверхового цегляного будинку по вул Благовісній та Піонерській.Квартира в гарному жилому стані, 50м.кв/27 м.кв жила ",https://www.olx.ua/obyavlenie/2-kmnatna-kvartira-u-samomu-tsentr-IDtqA2Q.html
3,105000,,192,23 м2,6,7,,,Бизнес,Вторичный рынок,192 кв.м. Казбет двоповерхова квартира преміум класу,"Увага!!! Квартира в центрі міста преміум класу з найбільшою площею 192 кв.м. Адреса вул.Шевченко 150. Будинок зданий в експлуатацію. В квартирі незакінчений ремонт. Стіни та стеля потянуті, виконана р",https://www.olx.ua/obyavlenie/192-kv-m-kazbet-dvopoverhova-kvartira-premum-klasu-IDto8cI.html
3,26700,,68,42 м2,9 м2,Панельный,1,10,Бизнес,Вторичный рынок,УВАГА!!!Термінова продаж 3 кім. квартири центральна МИТНИЦЯ,Пропонуємо затишну 3-х кімнатну квартиру на центральній митниці. Квартира з косметичним ремонтом. Встановлені металопластикові вікна. Сан.вузол сумісний- нова плитка та сантехніка. Два балкони-засклен,https://www.olx.ua/obyavlenie/uvaga-termnova-prodazh-3-km-kvartiri-tsentralna-mitnitsya-IDsbPWK.html
2,,,43,28 м2,7 м2,Кирпичный,5,,Бизнес,Вторичный рынок,Лучшее месторасположение - ЦЕНТР города,"Продажа 2х комнатной квартиры в центре города по улице Крещатик. 

Здесь Вас ждет комфортная жизнь. Абсолютно все в шаговой доступности: школы, садики, маркеты, развлекательные центры, рынок, рестора",https://www.olx.ua/obyavlenie/luchshee-mestoraspolozhenie-tsentr-goroda-IDsZfo0.html
2,,,83,40 м2,Монолитный,17,18,,Бизнес,Вторичный рынок,2ком.квартира на Мытнице в элитном доме с видом на Днепр,"2ком. квартира по улице Героев-Днепра 23 с видом на Днепр. Кухня студия и две раздельные комнаты. Квартира с качественным ремонтом. В квартире установлен счетчик на отопление, что позволяет хорошо еко",https://www.olx.ua/obyavlenie/2kom-kvartira-na-mytnitse-v-elitnom-dome-s-vidom-na-dnepr-IDrIgio.html
1,17000,,36,17 м2,9 м2,Панельный,5,10,Бизнес,Вторичный рынок,"(14) 1-кімн. кв., Митниця, р-н Черьомушок","Пропонується до продажу повноцінна квартира в р-ні Черьомушек. Квартира в гарному жилому стані, с/в роздільний- плитка, кухня - всі стіни плитка, склопакети - кухня, кімната, лоджія. Перетягнуті стелі",https://www.olx.ua/obyavlenie/14-1-kmn-kv-mitnitsya-r-n-cheromushok-IDtyHrY.html
1,20000,,35,17 м2,8 м2,Панельный,1,10,Бизнес,Вторичный рынок,"(14) 1-кімн. кв., центр","Пропонується до продажу квартира в центрі міста. Квартира в жилому стані, с/в роздільний, стіни утеплені, встановлені склопакети, ліч. на воду та газ, тамбур. В будинку є ліч. на тепло. Зручне місцеро",https://www.olx.ua/obyavlenie/14-1-kmn-kv-tsentr-IDtyG8U.html
3,23500,,72,41 м2,8 м2,Панельный,2,9,Бизнес,Вторичный рынок,*Продам 3-х комн. кв. 2/9/П 72м2 р-н ЖД!!! ЦЕНА 23500$,"Продам 3-х комн. кв. В квартире жилое состояние, 3Р комнаты, с/у раздельный в плитке, есть кладовка, большой балкон и лоджия застеклены. Хорошее и тихое месторасположение дома, рядом школа, садик, маг",https://www.olx.ua/obyavlenie/prodam-3-h-komn-kv-2-9-p-72m2-r-n-zhd-tsena-23500-IDsZlVA.html
1,8000,,18,Кирпичный,4,5,,,Бизнес,Вторичный рынок,*Продам комнату с ремонтом и своей кухней!!!,"Продам большею комнату 18,3м2 ул.Р.Люксембург. В комнате выполнен косметический ремонт, установлен стеклопакет, стяжка стен, потолка, своя кухня, остается шкаф и диван. Комната теплая, не угловая. Цен",https://www.olx.ua/obyavlenie/prodam-komnatu-s-remontom-i-svoey-kuhney-IDsZmr6.html
1,15000,,31,17 м2,6 м2,Кирпичный,1,5,Бизнес,Вторичный рынок,*Продам 1 комн. кв. р-н Водоканала!!!,"Продажа 1 комнатной квартиры, которая расположена на 1 этаже 5 этажного кирпичного дома в р-не Водоканала.
Квартира в жилом состоянии, высокий цоколь, установлены стеклопакеты, не угловая, есть возмо",https://www.olx.ua/obyavlenie/prodam-1-komn-kv-r-n-vodokanala-IDsZrJA.html
3,31500,,68,43 м2,9 м2,Панельный,7,9,Бизнес,Вторичный рынок,СРОЧНО!!! Продам 3-х комн. кв. ул. 30 лет Победы.,"Продам Классную квартиру ул.30 лет Победы 8!!! Очень Светлая и Уютная!!! В квартире сделано:
 -стяжка стен и потолков;
-установлены стеклопакеты; 
- замена сантехники; 
-с/у облицован современной ",https://www.olx.ua/obyavlenie/srochno-prodam-3-h-komn-kv-ul-30-let-pobedy-IDtyFxc.html
2,22499,,50,30 м2,8 м2,Кирпичный,8,9,Бизнес,Вторичный рынок,(Н).Продаётся 2-ком.квартира в кирпичном доме,"Предлагается к продаже 2-ком., квартира в районе ул.Седова-Гоголя.В квартире нормальное жилое состояние.На кухне стеклопакет, с/у совмещён, сантехника поменяна, большая лоджия 11м2, квартира сухая, оч",https://www.olx.ua/obyavlenie/n-prodaetsya-2-kom-kvartira-v-kirpichnom-dome-IDsl0ra.html
3,18499,,60,47 м2,6 м2,Кирпичный,3,5,Бизнес,Вторичный рынок,(Н).Продам квартиру,"Предлагается к вашему вниманию 3-ком. квартира на третьем этаже пятиэтажного кирпичного дома, в районе химпосёлка.В квартире нормальное жилое состояние, стеклопакеты на кухне и в одной комнате,окна вы",https://www.olx.ua/obyavlenie/n-prodam-kvartiru-IDskRF2.html
2,,,76,35 м2,12 м2,Монолитный,4,17,Бизнес,Вторичный рынок,Продається 2-кімн. квартира по вул. Героїв Дніпра,"Продається двокімнатна квартира в елітному цегляному будинку по вул. Героїв Дніпра, на 4 поверсі. Загальна площа квартири 76м2, з ремонтом, мебльована, на підлозі ламінат. Дві роздільні кімнати, кухня",https://www.olx.ua/obyavlenie/prodatsya-2-kmn-kvartira-po-vul-gerov-dnpra-IDtyAyc.html
3,28000,,70,45 м2,10 м2,Кирпичный,7,14,Бизнес,Вторичный рынок,Трикімнатна митниця цегла середній поверх,"Пропоную вашій увазі ідеальну квартиру в прекрасному місці з добре розвиненою інфраструктурою, відносно новий чотирнадцятиповерховий будинок, сьомий середній поверх, два ліфти пасажирський і вантажний",https://www.olx.ua/obyavlenie/trikmnatna-mitnitsya-tsegla-seredny-poverh-IDsZe5o.html
3,43000,,86,54 м2,9 м2,6,10,,Бизнес,Вторичный рынок,Срочно 3-х к.кв. - 86 кв.м. в Кирпичном доме - центр Мытницы,"Ексклюзив! Срочная продажа светлой и просторной 3-х к.кв. - центральная часть Мытницы - 6/10/К, 86/54/9 - с незаконченным капитальным ремонтом, с/у  в современной плитке, заменена  сантехники, проводк",https://www.olx.ua/obyavlenie/srochno-3-h-k-kv-86-kv-m-v-kirpichnom-dome-tsentr-mytnitsy-IDmmVWU.html
3,75000,,85,50 м2,10 м2,Кирпичный,13,14,Бизнес,Вторичный рынок,Продається 3к квартира в центрі,"Продається 3 к  квартира  в центрі,  вул. Гоголя,  13/14/ц, 85/50/10, в жилому стані, лоджия, склопакети, с\в окремий, в плитці,  потянута стеля,лінелеум, гарний краєвид з вікна.",https://www.olx.ua/obyavlenie/prodatsya-3k-kvartira-v-tsentr-IDtyxIv.html
3,22500,,70,50 м2,9 м2,Панельный,5,9,Бизнес,Вторичный рынок,Срочная продажа шикарной 3-ки р-н ЮЗР ул.Королева,Продается отличная 3-х комнатная квартира! Хорошее жилое состояние. Туалет и ванная плитка. Не угловая. Теплая. Тихий двор. Частичная замена окон. Установлены счетчики. Свободная продажа. Срочно!,https://www.olx.ua/obyavlenie/srochnaya-prodazha-shikarnoy-3-ki-r-n-yuzr-ul-koroleva-IDtyvu2.html
2,17500,,45,28 м2,6 м2,Панельный,3,5,Бизнес,Вторичный рынок,Продажа 2-комн. ул. Чехова,"2-комнатная квартира, ул. Чехова. Очень хорошее состояние, комнаты раздельные, санузел раздельный.
Металлопластиковые окна, новая входная дверь.
Тихий район, всё рядом.",https://www.olx.ua/obyavlenie/prodazha-2-komn-ul-chehova-IDtyunk.html
3,,,53,36 м2,7 м2,Кирпичный,5,5,Бизнес,Вторичный рынок,"Продам квартиру район ""Депот""","Продается 3-ох комнатная квартира в районе торгового центра Депот. В квартире сделан капитальный  ремонт. Окна стеклопакеты, новая столярка, балкон застеклен, санузел раздельный облицован современной ",https://www.olx.ua/obyavlenie/prodam-kvartiru-rayon-depot-IDtyu6V.html
1,15499,,30,17 м2,6 м2,Панельный,5,5,Бизнес,Вторичный рынок,Продам уютную квартиру с ремонтом в тихом районе.,"Продам уютную однокомнатную квартиру в районе Школьной. 

Квартира в отличном жилом состоянии. Ремонту 3 года. 

Во всей квартире установлены стеклопакеты, сделаны подвесные потолки с точечными свет",https://www.olx.ua/obyavlenie/prodam-uyutnuyu-kvartiru-s-remontom-v-tihom-rayone-IDsj5aU.html
2,,,45,30 м2,6 м2,Панельный,4,5,Бизнес,Вторичный рынок,Продажа 2к. с КАП ремонтом.,"Продажа 2к. квартиры 4/5П 46/30/6 по ул. Розы Люксембург  Выполнен  капитальный ремонт: стяжка стен и потолков, м/п окна, новая сантехника и трубы. Остается кухонная мебель. 
От реальных покупателей ",https://www.olx.ua/obyavlenie/prodazha-2k-s-kap-remontom-IDtyqGk.html
2,,,45,31 м2,6 м2,3,5,,Бизнес,Вторичный рынок,Срочно 2-х к.кв. по улице Смелянской- раздельные комнаты,"Срочная продажа светлой 2-х к.кв. по улице Смелянской 45/31/6, на 3-ем этаже. Квартира в отличном жилом состоянии, стяжка стен, потолков, поменяна вся сантехника, с/у раздельный в современной плитке, ",https://www.olx.ua/obyavlenie/srochno-2-h-k-kv-po-ulitse-smelyanskoy-razdelnye-komnaty-IDsZ636.html
3,,,68,42 м2,8 м2,Панельный,4,9,Бизнес,Вторичный рынок,Продажа 3-х комн. квартиры 4/9/П срочно,"Продается 3-х комн. квартира 4/9/П,   68/42/8,  в р-не Милениума. Квартира с хорошей планировкой,  балкон с кухни. Под ремонт. Свободная продажа. Рядом магазины, рынок, школы и садики. Срочно!",https://www.olx.ua/obyavlenie/prodazha-3-h-komn-kvartiry-4-9-p-srochno-IDsLz4q.html
1,17500,,35,17 м2,9 м2,Панельный,8,10,Бизнес,Вторичный рынок,"Срочная продажа 1-комн. на Мытнице, ""Гранд-Маркет""","Обычное жилое состояние, есть счётчики на воду и газ.
Санузел раздельный, балкон застеклён.
Из окна прекрасный вид на Днепр.

Срочная продажа.",https://www.olx.ua/obyavlenie/srochnaya-prodazha-1-komn-na-mytnitse-grand-market-IDtynce.html
4,21000,,62,45 м2,6 м2,Панельный,4,5,Бизнес,Вторичный рынок,Прекрасная квартира для молодой семьи!,"Недорогая 4-х комнатная квартира! Цена еще снижена!
Идеальный вариант для тех, кто хочет расширить жилплощадь, но не располагает необходимым бюджетом!
– Дом расположен в спокойном районе, окружен зе",https://www.olx.ua/obyavlenie/prekrasnaya-kvartira-dlya-molodoy-semi-IDtykj8.html
3,21500,,66,45 м2,6 м2,Панельный,4,5,Бизнес,Вторичный рынок,"(32) 3-кімн. кв., р-н пл. 700-річчя, вул. Вербовецького- вул. Толстого","Пропонується до продажу трикімнатна кв. в р-ні пл. 700-річчя по вул. Толстого. Квартира знаходиться в хорошому жилому стані, всі кімн. окремі, с/в - роздільний. $21500. Розглянемо різні пропозиції. Бо",https://www.olx.ua/obyavlenie/32-3-kmn-kv-r-n-pl-700-rchchya-vul-verbovetskogo-vul-tolstogo-IDtyjBE.html
3,,,69,43 м2,8 м2,Панельный,3,9,Бизнес,Вторичный рынок,"Продам 3к.кв.ул.Горького-ул.Ватутина,скромное жилое сост.,с/у плитка","Продам 3к.кв. ул. Ватутина - ул. Горького, возле кафе Карамболь, 3/9/П, 69,3/43,2/7,7, скромное жилое состояние, чистенько, замена сантехники, с/у раздельной облицован плиткой, 21000 у.е.,торг.",https://www.olx.ua/obyavlenie/prodam-3k-kv-ul-gorkogo-ul-vatutina-skromnoe-zhiloe-sost-s-u-plitka-IDshOPc.html
