,34500,,,,,,,,Продам 3х ком. квартиру по ул. Калинина,https://www.olx.ua/obyavlenie/prodam-3h-kom-kvartiru-po-ul-kalinina-IDsNOGu.html,"Продам 3х ком. квартиру с видом на Днепр , квартира в отличном состоянии , евро окна деревянные , с/у современная плитка , балконы застеклены , не угловая , остается мебель , 34500$ торг"
,34500,,,,,,,,Продам 3-ком.кв Сержанта Смирнова,https://www.olx.ua/obyavlenie/prodam-3-kom-kv-serzhanta-smirnova-IDtgmMv.html,"Предлагается к продаже 3ком.кв С.Смирнова-Гагарина 7/9/К 68/41/9 кухня студио с/у  совмещен плитка, стеклопакеты интересная планировка хорошее состояние, рядом маркет, остановка тихий двор.Торг！！！"
,34000,,,,,,,,3-х комнатная квартира ул. Пастеровская,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-ul-pasterovskaya-ID7SItl.html,"Продается 3-х комнатная квартира, по ул.Пастероровской 11 (Югославский дом), панельный дом, 18 из 18 этажей, общая площадь 71,3 кв.м, высота потолков - 2,6. Квартира тихая, аура добрая, соседи чудные."
,34000,,,,,,,,2 ком квартира в элитном доме,https://www.olx.ua/obyavlenie/2-kom-kvartira-v-elitnom-dome-IDsd7lU.html,"Квартира после строителей, в зданом елитном доме."
,34000,,,,,,,,2 ком квартира в элитном доме,https://www.olx.ua/obyavlenie/2-kom-kvartira-v-elitnom-dome-IDsd7lU.html,"Квартира после строителей, в зданом елитном доме."
,34000,,,,,,,,"Продажа 4к. кв., р-н. Мытница",https://www.olx.ua/obyavlenie/prodazha-4k-kv-r-n-mytnitsa-IDsFD1k.html,"Продажа уютной квартиры по ул. Калинина, 4Р комнаты, хорошее жилое состояние, металлопластиковые окна, на кухне рабочая часть плитка, с/у раздельный, лоджия застеклена. Хорошее месторасположение, рядо"
,34000,,,,,,,,"Продажа 4 комнатной квартиры, Мытница",https://www.olx.ua/obyavlenie/prodazha-4-komnatnoy-kvartiry-mytnitsa-IDtjZZI.html,"Продажа 4  комнатной квартиры на 3-м этаже 9-ти этажного панельного дома,  ул.Припортовая,  ТЦ ""Днепроплаза"".  Квартира в жилом состоянии, установлены стеклопакеты, новые радиаторы, частично выполнен "
,34000,,,,,,,,3-х комнатная квартира в тихом центре. Кирпич,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-v-tihom-tsentre-kirpich-IDsOf3I.html,Предлагаем Вашему вниманию 3-х комнатную квартиру в кирпичном доме. Дом расположен в непосредственной близости к центру города но в дали от шумных улиц. В доме своя котельня. Установлен счетчик на теп
,34000,,,,,,,,СРОЧНО!Продаётся 3 ком.кв. Тихий Центр,https://www.olx.ua/obyavlenie/srochno-prodaetsya-3-kom-kv-tihiy-tsentr-IDtk9uk.html,"СРОЧНО!!!Продаётся 3 ком.кв. р-н Котовского 
Комнаты все раздельные, с/у раздельный, балкон 3.1 м2 и лоджия 3 м2. Кухня 8 м2 за счёт кладовки можно увеличить квадратуру кухни.
Окна выходят на две ст"
,34000,,,,,,,,Трешка с нестандартной перепланировкой для комфорта и уюта,https://www.olx.ua/obyavlenie/treshka-s-nestandartnoy-pereplanirovkoy-dlya-komforta-i-uyuta-IDsO2oM.html,"К Вашему вниманию предлагается продажа 3-комнатной квартиры на 9 этаже 10-этажного панельного дома по ул. Гагарина в р-не Мытницы. Квартира с ремонтом, в хорошем жилом состоянии, с раздельными комната"
,33900,,,,,,,,Продажа 4 ком. кв. ул. Благовестная - Рождественская,https://www.olx.ua/obyavlenie/prodazha-4-kom-kv-ul-blagovestnaya-rozhdestvenskaya-IDqBy6u.html,"Квартира не угловая, 4 комнаты раздельных, с/у раздельный, окна выходят на две стороны, счетчики на воду,кухня рабочая часть плитка, жилое состояние, два балкона застекленных, один из которых на две к"
,33500,,,,,,,,3к кв. по ул. Гоголя,https://www.olx.ua/obyavlenie/3k-kv-po-ul-gogolya-IDthqzy.html,"Продам 3 к кв. в районе ТРЦ Любава  по ул. Гоголя с хорошим ремонтом, стеклопакеты, лоджия застеклена, с\у совместный в плитке, пол- ламинат, Цена 33500$"
,33000,,,,,,,,Продается 3 к кв-студии с новым качественным ремонтом,https://www.olx.ua/obyavlenie/prodaetsya-3-k-kv-studii-s-novym-kachestvennym-remontom-IDthFoA.html,"Предлагаем просторную 3-комнатную квартиру 63 м2, в районе торгового центра DEPOt. 
Квартира расположена на 4 этаже 5 этажного дома. Идеальный ремонт делался для себя с использованием  самых качестве"
,33200,,,,,,,,Красивая квартира квартира в центре.,https://www.olx.ua/obyavlenie/krasivaya-kvartira-kvartira-v-tsentre-IDrSTrV.html,"Интересное предложение для Покупателей, желающих жить в тихом, историческом центре нашего города. Квартира с ремонтом!!
Рядом продается  двухкомнатная квартира с раздельными комнатами в обычном состо"
,33000,,,,,,,,СРОЧНАЯ продажа 2-й квартиры новостроя в Центре Мытницы,https://www.olx.ua/obyavlenie/srochnaya-prodazha-2-y-kvartiry-novostroya-v-tsentre-mytnitsy-IDsDXSI.html,"Срочная продажа 2-й квартиры по ул. Гагарина 29 НОВОСТРОЙ,комнаты раздельные ,полы с подогревом ,произведина разводка электрики автономное отопление."
,33000,,,,,,,,Тихий Центр 3-х комн. кирпичный дом,https://www.olx.ua/obyavlenie/tihiy-tsentr-3-h-komn-kirpichnyy-dom-IDsFIqs.html,"Продаем 3-х комн. квартиру по центральной улице города!!!
 Квартира не угловая, средний этаж,
Стеклопакеты,пол ленолеум, с\у плитка, балконы застеклены, отличная косметика"
,32999,,,,,,,,"3-комн. Гагарина, кирпич, ""Гранд-Маркет""",https://www.olx.ua/obyavlenie/3-komn-gagarina-kirpich-grand-market-IDs6gGI.html,"Продаётся 3-комнатная квартира на Мытнице, возле ""Гранд-Маркета"". Кирпичный дом.
Хорошее жилое состояние, квартира не угловая.
На полу паркет в хорошем состоянии, дубовая столярка.
В спальной комна"
,33000,,,,,,,,Продажа 3-х комнатной квартиры в отличном состоянии!!!,https://www.olx.ua/obyavlenie/prodazha-3-h-komnatnoy-kvartiry-v-otlichnom-sostoyanii-IDtvk8y.html,"Продажа 3-х комнатной квартиры по ул. Героев Днепра. Красивая, просторная квартира с функциональной планировкой, общая площадь 66м2. Кухня облицована плиткой, на полу линолеум, все окна маталлопластик"
,33000,,,,,,,,Продаю 3 -х комн квартиру в г.Черкассы,https://www.olx.ua/obyavlenie/prodayu-3-h-komn-kvartiru-v-g-cherkassy-IDg7YDe.html,"Одно из достоинств квартиры- удачное месторасположение на пересечении улиц  Шевченко-Риздвяная: 3  мин пешком - торгово-развлекательный  комплекс  ""Депо"", много  магазинов, рынок,  аптеки, школы, сади"
3,,65 м2,40 м2,10 м2,7,9,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/3-kom-mytnitsa-kirpichnyy-dom-IDrTX06.html,"Квартира в кирпичном доме, в очень хорошем жилом состоянии, стеклопакеты, балкон, кухня студия, окна во двор.
Продажа только через Ан Антоненко."
,33000,,,,,,,,Продается 3к.кв. с кап.ремонтом Мытница,https://www.olx.ua/obyavlenie/prodaetsya-3k-kv-s-kap-remontom-mytnitsa-IDrwQEO.html,"Предлагается отличная трехкомнатная квартира в комфортном районе Мытницы. В квартире выполнен качественный капитальный ремонт: замена проводки, труб, окон, дверей, сантехники, стяжка стен, потолков, п"
,33000,,,,,,,,Квартира в самом центре города,https://www.olx.ua/obyavlenie/kvartira-v-samom-tsentre-goroda-IDtIUGV.html,"Квартира в самом центре города

Хорошая квартира в самом центре города, по ул. Крещатик, 214, удобное месторасположение, все в шаговой доступности. 

-- Вы оцените прочность конструкций и нестареющу"
,32800,,,,,,,,Продажа 3 ком.кв ул. Припортовая( Героев Сталинграда),https://www.olx.ua/obyavlenie/prodazha-3-kom-kv-ul-priportovaya-geroev-stalingrada-IDo3cmA.html,"квартира не угловая,с/у плитка, замена сантехники, 3 раздельные, балкон и лоджия застекленные, кухня плитка, квадратный коридор, хорошее жилое состояние, рядом школы, садики, магазины, остановки, Днеп"
,32500,,,,,,,,Трехкомнатная квартира. Мытница. Новая цена,https://www.olx.ua/obyavlenie/trehkomnatnaya-kvartira-mytnitsa-novaya-tsena-IDs0Oxg.html,"Квартира находится по адресу Гаганина 95. В доме отремонтирована крыша, чистый тихий подъезд, капитальный ремонт лифта в 2015г,  Швы в доме и квартире загерметизированы. Плесени нету. 
Квартира с там"
,32500,,,,,,,,Продажа 2 комнатной квартиры в новом доме на Мытнице,https://www.olx.ua/obyavlenie/prodazha-2-komnatnoy-kvartiry-v-novom-dome-na-mytnitse-IDts548.html,"Продажа 2 комнатной квартиры на 6-м этаже 12-ти этажного кирпичного дома, центральная  Мытница, ул.Гагарина. 
Квартира после строителей, автономное отопление, счетчики на всё. Дом сдан в эксплуатацию"
2,,50 м2,30 м2,9 м2,Кирпичный,4,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/prodaetsya-2-kom-kv-po-ul-gogolya-parizhskoy-kommuny-IDtbgd4.html,"Продается замечательная  2-ком.кв. в кирпичном доме с окнами в тихий двор.
Состояние квартиры позволит вам еще долго не делать ремонт. Металлопластиковые окна, гранитные подоконники. Комнаты раздельн"
,32500,,,,,,,,Эта квартира для вашей семьи * хорошая 3-шка в центре ул.Дашкевича,https://www.olx.ua/obyavlenie/eta-kvartira-dlya-vashey-semi-horoshaya-3-shka-v-tsentre-ul-dashkevicha-IDsAqv0.html,"Друзья в продаже появилась хорошая 3 комнатная квартира в Центральной части города по ул. Дашкевича 1/9/П 
квартира  с хорошей, удобной  кухней в 10м2
*Светлая гостиная совмещена с коридором(на полу"
,32500,,,,,,,,"Продаж 3-х кімн.р-н кінотеатру ""МИР""",https://www.olx.ua/obyavlenie/prodazh-3-h-kmn-r-n-knoteatru-mir-IDtyUSv.html,"Гарний жилий стан, заміна всих комунікацій, 2 балкони засклено, вікна в двір. АН НОВИЙ ДІМ."
,32500,,,,,,,,"Трехкомнатная квартира возле ""Деликата""",https://www.olx.ua/obyavlenie/trehkomnatnaya-kvartira-vozle-delikata-IDtnTkm.html,"Продаётся трехкомнатная квартира на 3 этаже десятиэтажного кирпичного дома по адресу бул. Шевченко дом № 132. В доме создано свое профессиональное ОСББ, выполнены ремонтные работы по утеплению фасада,"
,32000,,,,,,,,"3-комн. в Центре ул. Гоголя, кирпич",https://www.olx.ua/obyavlenie/3-komn-v-tsentre-ul-gogolya-kirpich-IDtgkcG.html,"3-комнатная квартира в кирпичном доме.
Жилое состояние, все комнаты раздельные, санузел раздельный, на окнах решётки."
,32000,,,,,,,,3-х комн. Квартира Смелянская,https://www.olx.ua/obyavlenie/3-h-komn-kvartira-smelyanskaya-IDnSPqO.html,"ул.Смелянская, балкон, разд.с/узел, счетчики газ, вода, после ремонта, потолки 3м, зеленый тихий двор"
,32000,,,,,,,,Квартира без риэлтора,https://www.olx.ua/obyavlenie/kvartira-bez-rieltora-IDtdr0Q.html,Гоголя 330/30. Трешка. Кирпич 66
3,,68 м2,41 м2,10 м2,Кирпичный,1,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/srochnaya-prodazha-kvartiry-v-tihom-tsentre-goroda-IDtbPKs.html,"Продается 3-к квартира улучшенной планировки, 1/9/К, 68/41/10, в тихом центре города, по ул.Гоголя, в отличном жилом состоянии. В квартире сделан новый капремонт, стяжка стен, пола, подвесные потолки,"
,32000,,,,,,,,3 кімн. ЦЕНТР вул. Гоголя-Б.Хмельницького  Цегляний будинок,https://www.olx.ua/obyavlenie/3-kmn-tsentr-vul-gogolya-b-hmelnitskogo-tseglyaniy-budinok-IDsmMqQ.html,"Продається 3 кімнатна квартира в Центрі по вулиці Гоголя,330 (центр зайнятості) в цегляному будинку. Жилий стан. Квартира на дві сторони. ОСББ. Лічильник тепла на будинку.

Компанія: Експерт з нерухо"
,32000,,,,,,,,"Ціна змінена!!4-комн., Казбет, 9\10\К 75м2 + гараж",https://www.olx.ua/obyavlenie/tsna-zmnena-4-komn-kazbet-9-10-k-75m2-garazh-IDosFzK.html,"Ціна змінена!!4-комн., Казбет, 9\10\К 75м2, кухня 9м2 - плитка на полу и раб.части, хорошее жилое состояние, стеклопакеты, линолеум, чуг.батареи, ванна-плитка, туалет-вагонка, трубы новые, лоджия на 2"
,32000,,,,,,,,Продам 3-х комнатную квартиру центр,https://www.olx.ua/obyavlenie/prodam-3-h-komnatnuyu-kvartiru-tsentr-IDtqLxQ.html,"Продается 3-х комнатная квартира в центре города. 
В квартире выполнен качественный ремонт, пластиковые окна, на полу ламинат, санузел облицован качественной плиткой, общая площадь 68м2, жилая 42м2, "
,31700,,,,,,,,"3-кім, чешка з ремонтом, Центр, вул. Пушкіна",https://www.olx.ua/obyavlenie/3-km-cheshka-z-remontom-tsentr-vul-pushkna-IDrJWUy.html,"3-кім, кв. ""Чешка"", 4/5/Ц, Пушкіна-Ільїна, добрий стан, склопакети, 2-великі лоджії + 1 балкон,  лічильники на воду газ та опалення. Залишаються меблі. Вільний продаж."
,31500,,,,,,,,Квартира в р-н першої поліклініки.,https://www.olx.ua/obyavlenie/kvartira-v-r-n-persho-polklnki-IDrUrZu.html,"Квартира чудового планування. Кімнати роздільні, великий квадратний коридор. Гарний жилий стан, тихий двір."
,31500,,,,,,,,4 комн. квартира на Мытнице,https://www.olx.ua/obyavlenie/4-komn-kvartira-na-mytnitse-IDtkOhs.html,"Продается 4 комнатная квартира, раздельные комнаты, 2 коридора, большой встроенный шкаф, 2 лоджии и собственный узаконенный погреб из одной из них."
,31500,,,,,,,,СРОЧНО!!! Продам 3-х комн. кв. ул. 30 лет Победы.,https://www.olx.ua/obyavlenie/srochno-prodam-3-h-komn-kv-ul-30-let-pobedy-IDtyFxc.html,"Продам Классную квартиру ул.30 лет Победы 8!!! Очень Светлая и Уютная!!! В квартире сделано:
 -стяжка стен и потолков;
-установлены стеклопакеты; 
- замена сантехники; 
-с/у облицован современной "
,31500,,,,,,,,"Продаж 3-кімн. Митниця, вул. Козацька",https://www.olx.ua/obyavlenie/prodazh-3-kmn-mitnitsya-vul-kozatska-IDtpn0k.html,"Гарний жилий стан, склопакети,  с/в окремий, плитка, заміна сантехніки, стяжка стелі. Торг можливий. АН НОВИЙ ДІМ,"
,31500,,,,,,,,"Продаж 3-кімн. Митниця, вул. Козацька",https://www.olx.ua/obyavlenie/prodazh-3-kmn-mitnitsya-vul-kozatska-IDtpn0k.html,"Гарний жилий стан, склопакети,  с/в окремий, плитка, заміна сантехніки, стяжка стелі. Торг можливий. АН НОВИЙ ДІМ,"
,31500,,,,,,,,3 ком Сумгаитская,https://www.olx.ua/obyavlenie/3-kom-sumgaitskaya-IDtdl9i.html,"Срочно продам 3 ком квартиру в самом центре ЮЗР по ул Сумгаитской(р-н Миллениума) 1/9/п  66/40/8 в квартире хороший капитальный ремонт потянуты потолки,стеклопакеты,чугунные батареи,с/у совмесный в пл"
,31000,,,,,,,,Термміново продам 2-ну квартиру в самому центрі міста,https://www.olx.ua/obyavlenie/termmnovo-prodam-2-nu-kvartiru-v-samomu-tsentr-msta-IDtsMK8.html,"Терміново продам 2-ну квартиру  в скромному жилому стані.  Квартира знаходиться в самому центрі нашого міста, вікна виходять в двір! Квартира реально є!ТОРГ!!!"
,31000,,,,,,,,"Продам 3-х комн. на Мытнице ,Спортлайф31000",https://www.olx.ua/obyavlenie/prodam-3-h-komn-na-mytnitse-sportlayf31000-IDsVTnv.html,"Продажа. 3-х комн.квартиры ул.Казацкая7, 8/9/П, хорошее жилое состояние. 66/38/8, Стеклопакеты, новая сантехника, кап.ремонт в ванной и с/у, две лоджии, с натурального дерева столярка, на полу ленолиу"
,31500,,,,,,,,Продажа 3 комнатной квартиры на Мытнице,https://www.olx.ua/obyavlenie/prodazha-3-komnatnoy-kvartiry-na-mytnitse-IDso0h4.html,"Предлагается к продаже 3 -х комнатная квартира на Мытнице по ул.Гагарина 87. Очень удобное месторасположение, к центру 10 мин. пешком, к Днепру  5 мин. Рядом (ТЦ""Гранд- Маркет""). Квартира в очень хоро"
,31000,,,,,,,,"3 кімн. вул.Смілянська, ""Літак""",https://www.olx.ua/obyavlenie/3-kmn-vul-smlyanska-ltak-IDpnONV.html,"Продається 3 кімнатна квартира по вулиці Смілянська,128/1, район «Літак». 3Р. Квартира з ремонтом. На підлозі лінолеум та плитка. В туалеті і у ванній плитка. Нові шпалери. На стелі вагонка. Вбудована"
,31000,,,,,,,,"3-ая квартира с гаражом,всей мебелью и бытовой техникой. Дахновка",https://www.olx.ua/obyavlenie/3-aya-kvartira-s-garazhom-vsey-mebelyu-i-bytovoy-tehnikoy-dahnovka-IDhPV9E.html,"Продам 3хкомнатную квартиру в Дахновке в районе Пятиэтажки. 
По улице Сержанта Волкова.
3 этаж 5тиэтажного кирпичного дома, не угловая. 
Общая площадь 64 кв.м., жилая 36 кв.м., кухня 7,7 кв.м.
Лод"
,31000,,,,,,,,"Уютная квартира в р-не ""Казбет""",https://www.olx.ua/obyavlenie/uyutnaya-kvartira-v-r-ne-kazbet-IDs0XqV.html,"Продается уютная 4-к квартира, 8/9/К, 83/50/9, в тихом районе города ""Казбет"", по ул. Крылова - ул. Благовестная, в отличном жилом состоянии. В квартире сделан кап. ремонт, новая столярка, на полу - л"
,31000,,,,,,,,"3 комнатная квартира, ул. Шевченка - Ленина. снижена цена!",https://www.olx.ua/obyavlenie/3-komnatnaya-kvartira-ul-shevchenka-lenina-snizhena-tsena-IDsUOJQ.html,"Продается 3-х комнатная квартира, бул. Шевченка - Ленина, 7/9/К, Жилое состояние, 2 балкона застекленных, шикарное местоположение. Срочно!! Окна выходят не на ул. Шевченко, дом во дворах. Идеальный ва"
,31000,,,,,,,,"3 комнатная квартира, ул. Шевченка - Ленина. снижена цена!",https://www.olx.ua/obyavlenie/3-komnatnaya-kvartira-ul-shevchenka-lenina-snizhena-tsena-IDsUOJQ.html,"Продается 3-х комнатная квартира, бул. Шевченка - Ленина, 7/9/К, Жилое состояние, 2 балкона застекленных, шикарное местоположение. Срочно!! Окна выходят не на ул. Шевченко, дом во дворах. Идеальный ва"
,31000,,,,,,,,"Срочная продажа 3-х комн.кв., р-н Седова, ул. Волкова, 4/5/П",https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-komn-kv-r-n-sedova-ul-volkova-4-5-p-IDtyttE.html,"Срочная продажа 3-х комнатной квартиры, район Седова, улица Волкова, на 4 этаже 5-ти этажного панельного дома. Отличный вариант ""заходи и живи"", уютная атмосфера и благоприятная аура. Сделан капитальн"
,31000,,,,,,,,"Срочная продажа 3-х комн.кв., р-н Седова, ул. Волкова, 4/5/П",https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-komn-kv-r-n-sedova-ul-volkova-4-5-p-IDtyttE.html,"Срочная продажа 3-х комнатной квартиры, район Седова, улица Волкова, на 4 этаже 5-ти этажного панельного дома. Отличный вариант ""заходи и живи"", уютная атмосфера и благоприятная аура. Сделан капитальн"
,31000,,,,,,,,"Срочная продажа 3-х комн.кв., р-н Седова, ул. Волкова, 4/5/П",https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-komn-kv-r-n-sedova-ul-volkova-4-5-p-IDtyttE.html,"Срочная продажа 3-х комнатной квартиры, район Седова, улица Волкова, на 4 этаже 5-ти этажного панельного дома. Отличный вариант ""заходи и живи"", уютная атмосфера и благоприятная аура. Сделан капитальн"
,31000,,,,,,,,"Срочная продажа 3-х комн.кв., р-н Седова, ул. Волкова, 4/5/П",https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-komn-kv-r-n-sedova-ul-volkova-4-5-p-IDtyttE.html,"Срочная продажа 3-х комнатной квартиры, район Седова, улица Волкова, на 4 этаже 5-ти этажного панельного дома. Отличный вариант ""заходи и живи"", уютная атмосфера и благоприятная аура. Сделан капитальн"
,31000,,,,,,,,"Срочная продажа 3-х комн.кв., р-н Седова, ул. Волкова, 4/5/П",https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-komn-kv-r-n-sedova-ul-volkova-4-5-p-IDtyttE.html,"Срочная продажа 3-х комнатной квартиры, район Седова, улица Волкова, на 4 этаже 5-ти этажного панельного дома. Отличный вариант ""заходи и живи"", уютная атмосфера и благоприятная аура. Сделан капитальн"
4,,80 м2,51 м2,8 м2,Панельный,5,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/prodaetsya-4-h-komnatnaya-kvartira-na-mytnitse-IDslIVg.html,"Продается 4-ком.кв на Мытнице, Припортовая 46 (Г.Сталинграда) 5/9/П 80/51/8, под ремонт, с/у раздельный, все комнаты раздельные ,2 кладовки , большая лоджия застеклена, есть счетчик на газ. В доме ОСБ"
,31000,,,,,,,,Продам 2-комнатную квартиру на Седова/Шевченка,https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-na-sedova-shevchenka-IDtEdoG.html,"Кватрира с ремонтом, свободна. Окна во двор.
Продажа только через АН Антоненко."
,30900,,,,,,,,Продам 3-х квартиру с отличным ремонтом,https://www.olx.ua/obyavlenie/prodam-3-h-kvartiru-s-otlichnym-remontom-IDrSMYc.html,"Продается 3-х комнатная квартира в районе улиц Пастеровская - Пилипенко. Чешский проект, комнаты раздельные, просторная кухня. Общая площадь 65.3 кв.м., жилая – 41 кв.м. В квартире выполнен качественн"
,31000,,,,,,,,"Продажа 4-х. комн.кв. Чорновола/Шевченка, 5/5/К",https://www.olx.ua/obyavlenie/prodazha-4-h-komn-kv-chornovola-shevchenka-5-5-k-IDtmjbA.html,"Продажа 4-х. комн.кв. Чорновола/Шевченка, 5/5/К"
,31000,,,,,,,,Срочно продам 4ком квартиру на Мытнице. Хозяин.,https://www.olx.ua/obyavlenie/srochno-prodam-4kom-kvartiru-na-mytnitse-hozyain-IDqxNVk.html,"Предлагается к продаже 4 комнатная квартира по ул. Гагарина 55 на 5 этаже 9 панельного дома. 
Просторная прихожая. Косметический ремонт. Комнаты раздельные, во всех комнатах установлены стеклопакеты."
,30900,,,,,,,,Продажа 3 ком. кв. перекресток Пастеровская - Пилипенка,https://www.olx.ua/obyavlenie/prodazha-3-kom-kv-perekrestok-pasterovskaya-pilipenka-IDr5CPc.html,"Квартира не угловая, балкон застекленный, утепленный и обшит вагонкой,  в квартире остается мебель, кухня меблированная, встроенная кухня, рабочая часть плитка, с/у раздельный плитка, душевая кабина, "
,30500,,,,,,,,"(32) Продається 3-кімн. кв., Митниця, р-н маг. Маяк",https://www.olx.ua/obyavlenie/32-prodatsya-3-kmn-kv-mitnitsya-r-n-mag-mayak-IDtwXtk.html,"Пропонується до продажу 3-кімн. кв. на Митниці в р-ні маг. ""Маяк"". Квартира знаходиться в жилому стані,  Гарне місцерозташування, поруч ТРЦ Дніпроплаза, маг. Велика кишеня, школи, пляж. 30500 у.е. Роз"
,30600,,,,,,,,"Продам 2 комнатную квартиру в центре, район"" Дом торговли """,https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-v-tsentre-rayon-dom-torgovli-IDtx7zv.html,"Предлагается к продаже двухкомнатная квартира в кирпичном доме ,в центре города возле Дома торговли ,в жилом состоянии ,окна во двор ,балкон застеклен ,закрытый охраняемый двор .Отличный вариант для  "
,31000,,,,,,,,3-х комнатная квартира,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ"
,31000,,,,,,,,3-х комнатная квартира,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ"
,31000,,,,,,,,3-х комнатная квартира,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ"
,31000,,,,,,,,3-х комнатная квартира,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ"
,31000,,,,,,,,3-х комнатная квартира,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-IDtDRdC.html,"Срочно продается 3-х комнатная квартира, по ул.Волкова (район Седова),  на 4 этаже 5-ти этажного панельного дома. В квартире заменены окна, двери, батареи, сантехника. Квартира продается  со всем имущ"
,30500,,,,,,,,"Казбет тихий центр квартира 60кв.м.ул.Шевченка,150/1",https://www.olx.ua/obyavlenie/kazbet-tihiy-tsentr-kvartira-60kv-m-ul-shevchenka-150-1-IDol7Qv.html,"Продажа квартиры по ул.Шевченко,150/1 60кв.м.+ кладовка 4,37кв.м.на этаже.Автономное отопление,двухконтурный котёл с модулем защиты от утечки,щиток с автоматами,заведён мощный кабель медный с заземлен"
,30500,,,,,,,,(22) Эксклюзивная квартира по Котовского с ремонтом,https://www.olx.ua/obyavlenie/22-eksklyuzivnaya-kvartira-po-kotovskogo-s-remontom-IDsFb0c.html,"Предлагаем к продаже 3-комн. кв. с ремонтом, не угловая, с/у раздельный, замена всех коммуникаций,  две лоджии, кладовка, $30500"
,30499,,,,,,,,(22) Трикімнатна квартира з ремонтом в цегл. будинку,https://www.olx.ua/obyavlenie/22-trikmnatna-kvartira-z-remontom-v-tsegl-budinku-IDsF9Wy.html,"Предлагаем к продаже эксклюзивную 3-комн. кв.  в кирпичном доме на 7 эт. по ул. Котовского (тихий центр). Квартира с капитальным ремонтом,  что позволяет сразу вселиться новым владельцам. Поменяна эле"
,30500,,,,,,,,Двушка в самом ЦЕНТРЕ,https://www.olx.ua/obyavlenie/dvushka-v-samom-tsentre-IDto8OU.html,"В продаже аккуратная двухкомнатная квартира в самом центре 
7 этаж 9-ти этажного кирпичного дома 
Квартира в аккуратном жилом состоянии. Установлены счетчики на воду, газ, отопление. Сан.узел раздел"
,30000,,,,,,,,"Срочно! 2-ком.квартира, центр города, 2/9/п",https://www.olx.ua/obyavlenie/srochno-2-kom-kvartira-tsentr-goroda-2-9-p-IDtefgc.html,"срочно! продам 2-ком.квартиру, центр города, 2 этаж 9-этажного панельного дома, жилое состояние, большая лоджия застеклена, отличное расположение, рядом школа, садик, магазины, центральный рынок. торг"
,29999,,,,,,,,"2-комн. в ЦЕНТРЕ, 7/9/к",https://www.olx.ua/obyavlenie/2-komn-v-tsentre-7-9-k-IDoAACk.html,"Ул. Крещатик, возле Филармонии. Хорошее жилое состояние, очень чистая и аккуратная. Санузел раздельный, есть кладовка."
,30000,,,,,,,,"Продаж 3-кім., вул. Смілянська, р-н стадіону, техніка, меблі, ремонт",https://www.olx.ua/obyavlenie/prodazh-3-km-vul-smlyanska-r-n-stadonu-tehnka-mebl-remont-IDttcck.html,"Пропонуємо до Вашої уваги переплановану  трикімнатну  квартиру на 2-ому поверсі пятиповерхового панельного будинку, по вул. Смілянській, р-н стадіону, зуп. Комерційний технікум. Квартира в гарному жил"
,30000,,,,,,,,"Продаж 2-кім. вул. Смілянська, меблі, техніка. Заг. площа - 58м.",https://www.olx.ua/obyavlenie/prodazh-2-km-vul-smlyanska-mebl-tehnka-zag-ploscha-58m-IDttb4u.html,"Пропонуємо до Вашої уваги переплановану з трикімнатної двокімнатну квартиру на 2-ому поверсі пятиповерхового панельного будинку, по вул. Смілянській, зуп. Комерційний технікум. Квартира в гарному жило"
